time,f1,f2,f3,f4,f5,f6,metric
3029,0.997203797,4.034455544,6.943491423,225,0.002339348,-0.610433481,17.12537612
3030,0.974927912,4.034676111,6.942482341,-125,0.00234476,-0.815960697,21.07134811
3031,0.866025404,4.034896696,6.941473259,100,0.002350182,-0.949666741,19.3007536
3032,0.680172738,4.035117299,6.940464178,225,0.002355615,-0.999782757,23.33778374
3033,0.433883739,4.03533792,6.939455096,-100,0.002361059,-0.961897514,20.72372311
3034,0.149042266,4.03555856,6.938446014,225,0.002366514,-0.839345686,24.01328135
3035,-0.149042266,4.035779218,6.937436932,325,0.002371979,-0.642914331,21.76973199
3036,-0.433883739,4.035999894,6.936427851,175,0.002377455,-0.389893411,14.55929033
3037,-0.680172738,4.036220588,6.935418769,125,0.002382942,-0.102553925,23.44522992
3038,-0.866025404,4.0364413,6.934409687,325,0.00238844,0.193812396,20.48226039
3039,-0.974927912,4.036662031,6.933400605,-25,0.002393949,0.473119277,16.71166631
3040,-0.997203797,4.036882779,6.932391524,25,0.002399469,0.710782019,23.65763885
3041,-0.930873749,4.037103546,6.931382442,275,0.002404999,0.885881457,22.82512627
3042,-0.781831482,4.037324331,6.93037336,375,0.002410541,0.983005271,22.19939429
3043,-0.563320058,4.037545134,6.929364279,-75,0.002416093,0.993604587,13.24733526
3044,-0.294755174,4.037765955,6.928355197,25,0.002421656,0.91674645,15.92040993
3045,-1.70532E-13,4.037986795,6.927346115,-50,0.002427231,0.75919594,25.65896038
3046,0.294755174,4.038207652,6.926337033,125,0.002432816,0.534820715,19.39751089
3047,0.563320058,4.038428528,6.925327952,375,0.002438413,0.263370367,28.57058573
3048,0.781831482,4.038649422,6.92431887,0,0.00244402,-0.031261942,23.11852697
3049,0.930873749,4.038870334,6.923309788,325,0.002449638,-0.323142562,28.99279537
3050,0.997203797,4.039091264,6.922300706,325,0.002455268,-0.586580051,17.66028328
3051,0.974927912,4.039312212,6.921291625,375,0.002460908,-0.79838654,31.10625642
3052,0.866025404,4.039533178,6.920282543,25,0.00246656,-0.939918742,21.83566304
3053,0.680172738,4.039754162,6.919273461,25,0.002472223,-0.998718939,27.37269433
3054,0.433883739,4.039975165,6.918264379,200,0.002477897,-0.969611514,21.75863484
3055,0.149042266,4.040196185,6.917255298,350,0.002483582,-0.855158514,23.54819422
3056,-0.149042266,4.040417224,6.916246216,125,0.002489278,-0.665434137,17.30464601
3057,-0.433883739,4.04063828,6.915237134,125,0.002494986,-0.417137993,24.59420549
3058,-0.680172738,4.040859355,6.914228052,375,0.002500704,-0.132125204,13.48014622
3059,-0.866025404,4.041080448,6.913218971,50,0.002506434,0.164517295,24.51717783
3060,-0.974927912,4.041301559,6.912209889,150,0.002512176,0.44667892,22.2465849
3061,-0.997203797,4.041522688,6.911200807,125,0.002517928,0.689523696,23.19255857
3062,-0.930873749,4.041743835,6.910191726,225,0.002523692,0.871676333,26.86004713
3063,-0.781831482,4.041965,6.909182644,-100,0.002529467,0.977103688,14.73431629
3064,-0.563320058,4.042186183,6.908173562,300,0.002535253,0.996526004,20.7822584
3065,-0.294755174,4.042407384,6.90716448,300,0.002541051,0.928233722,17.95533422
3066,-1.92094E-13,4.042628603,6.906155399,125,0.00254686,0.778237954,23.19388581
3067,0.294755174,4.04284984,6.905146317,0,0.00255268,0.559741385,20.43243746
3068,0.563320058,4.043071096,6.904137235,225,0.002558512,0.291976166,25.60551343
3069,0.781831482,4.043292369,6.903128153,350,0.002564355,-0.001488906,21.65345581
3070,0.930873749,4.04351366,6.902119072,125,0.00257021,-0.294822924,20.02772535
3071,0.997203797,4.04373497,6.90110999,100,0.002576076,-0.562206516,19.1952144
3072,0.974927912,4.043956297,6.900100908,225,0.002581954,-0.780104477,20.64118867
3073,0.866025404,4.044177643,6.899091826,-50,0.002587843,-0.929337344,31.37059644
3074,0.680172738,4.044399006,6.898082745,-50,0.002593744,-0.996769584,24.40762886
3075,0.433883739,4.044620387,6.897073663,-25,0.002599656,-0.976465786,18.29357051
3076,0.149042266,4.044841787,6.896064581,150,0.002605579,-0.870213098,20.58313103
3077,-0.149042266,4.045063204,6.895055499,-25,0.002611515,-0.687363922,17.83958395
3078,-0.433883739,4.04528464,6.894046418,75,0.002617462,-0.444012711,23.62914457
3079,-0.680172738,4.045506093,6.893037336,50,0.00262342,-0.161579332,25.51508643
3080,-0.866025404,4.045727564,6.892028254,175,0.00262939,0.135076321,23.05211918
3081,-0.974927912,4.045949054,6.891019173,125,0.002635372,0.419842505,12.28152738
3082,-0.997203797,4.046170561,6.890010091,0,0.002641365,0.667653991,18.22750219
3083,-0.930873749,4.046392086,6.889001009,150,0.00264737,0.856698319,21.89499189
3084,-0.781831482,4.046613629,6.887991927,-125,0.002653387,0.970335735,20.76926218
3085,-0.563320058,4.046835191,6.886982846,25,0.002659415,0.99856383,27.81720543
3086,-0.294755174,4.04705677,6.885973764,100,0.002665456,0.938897956,17.49028237
3087,-9.99682E-14,4.047278367,6.884964682,125,0.002671508,0.796589927,15.2288351
3088,0.294755174,4.047499982,6.8839556,-125,0.002677571,0.584165749,19.46738788
3089,0.563320058,4.047721615,6.882946519,375,0.002683647,0.320323079,26.64046499
3090,0.781831482,4.047943266,6.881937437,250,0.002689734,0.02828545,19.1884085
3091,0.930873749,4.048164935,6.880928355,-75,0.002695833,-0.266241875,29.06267918
3092,0.997203797,4.048386621,6.879919273,325,0.002701944,-0.537334489,19.23016936
3093,0.974927912,4.048608326,6.878910192,25,0.002708067,-0.761130717,17.17614476
3094,0.866025404,4.048830049,6.87790111,200,0.002714202,-0.917931929,27.90555366
3095,0.680172738,4.049051789,6.876892028,250,0.002720349,-0.993936423,17.44258721
3096,0.433883739,4.049273548,6.875882947,50,0.002726507,-0.982454255,27.32852999
3097,0.149042266,4.049495324,6.874873865,-100,0.002732678,-0.884496089,26.61809164
3098,-0.149042266,4.049717119,6.873864783,300,0.00273886,-0.70868424,25.87454569
3099,-0.433883739,4.049938931,6.872855701,300,0.002745055,-0.470493735,23.16410744
3100,-0.680172738,4.050160761,6.87184662,125,0.002751261,-0.190890192,15.05005044
3101,-0.866025404,4.050382609,6.870837538,-75,0.00275748,0.105515578,12.58708432
3102,-0.974927912,4.050604475,6.869828456,-125,0.002763711,0.392633827,13.81649364
3103,-0.997203797,4.050826358,6.868819374,25,0.002769953,0.645192297,24.76246958
3104,-0.930873749,4.05104826,6.867810293,-50,0.002776208,0.840960696,13.92996041
3105,-0.781831482,4.051270179,6.866801211,200,0.002782475,0.962707413,25.30423183
3106,-0.563320058,4.051492117,6.865792129,-50,0.002788754,0.999716258,19.85217621
3107,-0.294755174,4.051714072,6.864783047,375,0.002795045,0.948729696,16.02525428
3108,-1.2153E-13,4.051936045,6.863773966,-125,0.002801348,0.814235586,23.26380814
3109,0.294755174,4.052158036,6.862764884,25,0.002807663,0.608072149,24.00236204
3110,0.563320058,4.052380045,6.861755802,300,0.002813991,0.34838597,20.67544028
3111,0.781831482,4.052602071,6.86074672,-50,0.002820331,0.058034726,27.22338492
3112,0.930873749,4.052824116,6.859737639,225,0.002826683,-0.237424758,17.09765672
3113,0.997203797,4.053046178,6.858728557,275,0.002833047,-0.511986023,21.26514803
3114,0.974927912,4.053268258,6.857719475,175,0.002839424,-0.741482084,18.71112456
3115,0.866025404,4.053490356,6.856710394,-25,0.002845813,-0.90571261,29.44053458
3116,0.680172738,4.053712472,6.855701312,-75,0.002852214,-0.990221967,25.97756926
3117,0.433883739,4.053934606,6.85469223,200,0.002858628,-0.987571609,24.36351316
3118,0.149042266,4.054156757,6.853683148,-25,0.002865054,-0.897994822,17.15307594
3119,-0.149042266,4.054378926,6.852674067,-125,0.002871492,-0.729376189,20.90953111
3120,-0.433883739,4.054601113,6.851664985,25,0.002877943,-0.496557586,16.69909399
3121,-0.680172738,4.054823318,6.850655903,300,0.002884406,-0.220031795,24.08503811
3122,-0.866025404,4.055045541,6.849646821,275,0.002890882,0.075861278,16.62207311
3123,-0.974927912,4.055267781,6.84863774,75,0.00289737,0.365077013,22.35148356
3124,-0.997203797,4.05549004,6.847628658,125,0.00290387,0.62215853,14.29746063
3125,-0.930873749,4.055712316,6.846619576,300,0.002910383,0.824477416,17.96495258
3126,-0.781831482,4.055934609,6.845610494,-75,0.002916909,0.954225486,21.33922512
3127,-0.563320058,4.056156921,6.844601413,-75,0.002923447,0.999982265,16.88717062
3128,-0.294755174,4.05637925,6.843592331,250,0.002929997,0.957720225,22.56024982
3129,-1.43091E-13,4.056601598,6.842583249,350,0.00293656,0.831159286,15.29880479
3130,0.294755174,4.056823962,6.841574168,50,0.002943136,0.63143939,17.03735982
3131,0.563320058,4.057046345,6.840565086,75,0.002949725,0.376139958,18.21043918
3132,0.781831482,4.057268746,6.839556004,350,0.002956326,0.087732544,27.75838494
3133,0.930873749,4.057491164,6.838546922,-75,0.002962939,-0.208397122,25.63265786
3134,0.997203797,4.0577136,6.837537841,100,0.002969566,-0.486183594,22.30015029
3135,0.974927912,4.057936053,6.836528759,150,0.002976205,-0.721176001,22.24612794
3136,0.866025404,4.058158525,6.835519677,125,0.002982857,-0.892690221,23.97553908
3137,0.680172738,4.058381014,6.834510595,300,0.002989521,-0.985629509,26.51257489
3138,0.433883739,4.058603521,6.833501514,200,0.002996198,-0.991813311,20.39851991
3139,0.149042266,4.058826045,6.832492432,325,0.003002889,-0.910697329,20.1880838
3140,-0.149042266,4.059048588,6.83148335,-125,0.003009591,-0.74942142,22.9445401
3141,-0.433883739,4.059271148,6.830474268,325,0.003016307,-0.522181153,22.7341041
3142,-0.680172738,4.059493726,6.829465187,175,0.003023036,-0.248978302,13.62004933
3143,-0.866025404,4.059716321,6.828456105,125,0.003029777,0.046139714,15.15708545
3144,-0.974927912,4.059938934,6.827447023,375,0.003036531,0.337196495,25.88649702
3145,-0.997203797,4.060161565,6.826437941,-75,0.003043298,0.598573112,24.3324752
3146,-0.930873749,4.060384214,6.82542886,-125,0.003050079,0.807263096,18.49996827
3147,-0.781831482,4.06060688,6.824419778,-25,0.003056872,0.944897474,24.37424193
3148,-0.563320058,4.060829564,6.823410696,-100,0.003063678,0.999361617,18.92218855
3149,-0.294755174,4.061052266,6.822401615,-125,0.003070497,0.96586157,21.59526886
3150,-1.64652E-13,4.061274985,6.821392533,-100,0.003077329,0.84734602,21.33382495
3151,0.294755174,4.061497722,6.820383451,175,0.003084174,0.654246751,15.5723811
3152,0.563320058,4.061720477,6.819374369,-25,0.003091032,0.403560433,22.74546157
3153,0.781831482,4.061943249,6.818365288,125,0.003097903,0.117352572,25.79340845
3154,0.930873749,4.062166039,6.817356206,25,0.003104787,-0.179184707,24.16768249
3155,0.997203797,4.062388847,6.816347124,225,0.003111684,-0.459950079,25.83517603
3156,0.974927912,4.062611672,6.815338042,-75,0.003118595,-0.700230471,19.7811548
3157,0.866025404,4.062834515,6.814328961,325,0.003125518,-0.87887631,22.51056705
3158,0.680172738,4.063057375,6.813319879,0,0.003132455,-0.980163121,26.54760397
3159,0.433883739,4.063280254,6.812310797,-25,0.003139405,-0.995175601,23.43355011
3160,0.149042266,4.06350315,6.811301715,-100,0.003146368,-0.922592346,17.22311511
3161,-0.149042266,4.063726063,6.810292634,-25,0.003153345,-0.768802161,16.97957252
3162,-0.433883739,4.063948994,6.809283552,-125,0.003160335,-0.547341717,26.26913764
3163,-0.680172738,4.064171943,6.80827447,-50,0.003167338,-0.277704047,21.65508399
3164,-0.866025404,4.06439491,6.807265388,-100,0.003174354,0.016377239,18.69212122
3165,-0.974927912,4.064617894,6.806256307,50,0.003181383,0.309016994,22.9215339
3166,-0.997203797,4.064840895,6.805247225,25,0.003188426,0.574456956,26.36751319
3167,-0.930873749,4.065063915,6.804238143,300,0.003195483,0.789332998,20.53500737
3168,-0.781831482,4.065286951,6.803229062,-50,0.003202552,0.934731649,21.90928215
3169,-0.563320058,4.065510006,6.80221998,100,0.003209635,0.997854864,23.95722987
3170,-0.294755174,4.065733078,6.801210898,225,0.003216732,0.973146514,22.6303113
3171,-1.86213E-13,4.065956168,6.800201816,-75,0.003223842,0.862781437,20.8688685
3172,0.294755174,4.066179275,6.799192735,300,0.003230965,0.67647401,21.60742576
3173,0.563320058,4.0664024,6.798183653,150,0.003238102,0.430623082,25.28050734
3174,0.781831482,4.066625542,6.797174571,150,0.003245252,0.146868547,19.32845533
3175,0.930873749,4.066848702,6.796165489,-125,0.003252416,-0.149813413,19.70273048
3176,0.997203797,4.06707188,6.795156408,-50,0.003259594,-0.43330874,27.37022513
3177,0.974927912,4.067295075,6.794147326,175,0.003266785,-0.678664067,30.816205
3178,0.866025404,4.067518288,6.793138244,-75,0.003273989,-0.864283123,25.04561837
3179,0.680172738,4.067741518,6.792129162,350,0.003281207,-0.973827651,30.5826564
3180,0.433883739,4.067964766,6.791120081,100,0.003288439,-0.997655497,24.96860364
3181,0.149042266,4.068188031,6.790110999,-75,0.003295685,-0.933669327,23.75816976
3182,-0.149042266,4.068411314,6.789101917,-125,0.003302944,-0.787501227,21.01462828
3183,-0.433883739,4.068634614,6.788092836,25,0.003310217,-0.572016969,23.3041945
3184,-0.680172738,4.068857932,6.787083754,325,0.003317504,-0.30618356,24.69014195
3185,-0.866025404,4.069081268,6.786074672,-25,0.003324804,-0.013399757,12.72718029
3186,-0.974927912,4.069304621,6.78506559,375,0.003332118,0.280563497,23.95659408
3187,-0.997203797,4.069527992,6.784056509,100,0.003339446,0.549831446,12.40257448
3188,-0.930873749,4.06975138,6.783047427,200,0.003346788,0.770703022,20.57006977
3189,-0.781831482,4.069974785,6.782038345,325,0.003354143,0.923737024,18.94434565
3190,-0.563320058,4.070198208,6.781029263,0,0.003361513,0.995463341,25.49229448
3191,-0.294755174,4.070421649,6.780020182,-100,0.003368896,0.979568596,25.66537701
3192,-2.07775E-13,4.070645107,6.7790111,-25,0.003376293,0.87745185,28.90393532
3193,0.294755174,4.070868583,6.778002018,100,0.003383705,0.698101458,25.64249368
3194,0.563320058,4.071092076,6.776992936,275,0.00339113,0.45730391,23.31557637
3195,0.781831482,4.071315587,6.775983855,150,0.003398569,0.176254298,27.86352547
3196,0.930873749,4.071539115,6.774974773,100,0.003406022,-0.120309285,28.23780172
3197,0.997203797,4.07176266,6.773965691,225,0.003413489,-0.406283198,29.90529747
3198,0.974927912,4.071986224,6.772956609,350,0.00342097,-0.65649591,21.35127845
3199,0.866025404,4.072209804,6.771947528,25,0.003428465,-0.848923602,20.08069292
3200,0.680172738,4.072433402,6.770938446,175,0.003435974,-0.966628715,21.11773205
3201,0.433883739,4.072657018,6.769929364,300,0.003443497,-0.999250801,28.5036804
3202,0.149042266,4.072880651,6.768920283,50,0.003451034,-0.94391845,19.79324762
3203,-0.149042266,4.073104301,6.767911201,375,0.003458586,-0.805502038,18.04970724
3204,-0.433883739,4.073327969,6.766902119,175,0.003466152,-0.59618503,24.33927456
3205,-0.680172738,4.073551655,6.765893037,0,0.003473731,-0.334391589,18.22522312
3206,-0.866025404,4.073775357,6.764883956,175,0.003481325,-0.043164872,16.26226256
3207,-0.974927912,4.073999078,6.763874874,25,0.003488934,0.251861233,22.49167745
3208,-0.997203797,4.074222815,6.762865792,100,0.003496556,0.524718416,15.93765895
3209,-0.930873749,4.07444657,6.76185671,225,0.003504193,0.751389685,23.10515534
3210,-0.781831482,4.074670343,6.760847629,325,0.003511844,0.911923347,19.47943232
3211,-0.563320058,4.074894133,6.759838547,-50,0.003519509,0.992189169,15.02738225
3212,-0.294755174,4.07511794,6.758829465,175,0.003527189,0.985122123,21.20046589
3213,-1.15649E-13,4.075341765,6.757820383,0,0.003534883,0.891344252,23.4390253
3214,0.294755174,4.075565608,6.756811302,-50,0.003542592,0.719109921,22.67758476
3215,0.563320058,4.075789467,6.75580222,350,0.003550315,0.48357926,18.35066855
3216,0.781831482,4.076013344,6.754793138,50,0.003558052,0.205483769,20.39861874
3217,0.930873749,4.076237239,6.753784057,-50,0.003565804,-0.090698481,21.27289609
3218,0.997203797,4.076461151,6.752774975,375,0.00357357,-0.378897417,29.94039294
3219,0.974927912,4.07668508,6.751765893,75,0.003581351,-0.633745658,18.38637502
3220,0.866025404,4.076909027,6.750756811,350,0.003589146,-0.832811365,26.61579059
3221,0.680172738,4.077132991,6.74974773,-75,0.003596956,-0.958572698,22.65283082
3222,0.433883739,4.077356972,6.748738648,175,0.00360478,-0.999960097,29.53878026
3223,0.149042266,4.077580971,6.747729566,-50,0.003612619,-0.953330628,18.32834858
3224,-0.149042266,4.077804987,6.746720484,-125,0.003620472,-0.822788634,29.0848093
3225,-0.433883739,4.078029021,6.745711403,175,0.00362834,-0.619824471,17.87437771
3226,-0.680172738,4.078253072,6.744702321,175,0.003636223,-0.362303122,27.76032737
3227,-0.866025404,4.07847714,6.743693239,0,0.003644121,-0.072891714,24.79736791
3228,-0.974927912,4.078701226,6.742684157,175,0.003652033,0.22293565,16.0267839
3229,-0.997203797,4.078925329,6.741675076,175,0.00365996,0.499140133,12.97276649
3230,-0.930873749,4.079149449,6.740665994,350,0.003667901,0.731410112,16.64026398
3231,-0.781831482,4.079373587,6.739656912,225,0.003675858,0.899301094,21.01454205
3232,-0.563320058,4.079597742,6.73864783,-50,0.003683829,0.988035251,24.56249308
3233,-0.294755174,4.079821914,6.737638749,-75,0.003691815,0.98980217,26.73557781
3234,-1.37211E-13,4.080046104,6.736629667,375,0.003699816,0.904446324,24.97413831
3235,0.294755174,4.080270311,6.735620585,350,0.003707832,0.739480769,20.71269887
3236,0.563320058,4.080494535,6.734611504,150,0.003715862,0.509425834,21.38578375
3237,0.781831482,4.080718777,6.733602422,100,0.003723908,0.234531044,30.43373504
3238,0.930873749,4.080943036,6.73259334,-100,0.003731968,-0.061007258,21.80801348
3239,0.997203797,4.081167312,6.731584258,50,0.003740043,-0.351175678,29.97551143
3240,0.974927912,4.081391606,6.730575177,225,0.003748134,-0.610433481,29.4214946
3241,0.866025404,4.081615917,6.729566095,325,0.003756239,-0.815960697,24.65091126
3242,0.680172738,4.081840245,6.728557013,125,0.003764359,-0.949666741,18.18795258
3243,0.433883739,4.082064591,6.727547931,275,0.003772495,-0.999782757,23.57390312
3244,0.149042266,4.082288954,6.72653885,75,0.003780645,-0.961897514,20.86347253
3245,-0.149042266,4.082513334,6.725529768,-100,0.003788811,-0.839345686,28.61993434
3246,-0.433883739,4.082737731,6.724520686,-25,0.003796991,-0.642914331,15.90950385
3247,-0.680172738,4.082962146,6.723511604,250,0.003805187,-0.389893411,20.29545459
3248,-0.866025404,4.083186578,6.722502523,175,0.003813398,-0.102553925,21.33249623
3249,-0.974927912,4.083411027,6.721493441,25,0.003821624,0.193812396,26.0619133
3250,-0.997203797,4.083635494,6.720484359,150,0.003829866,0.473119277,20.00789699
3251,-0.930873749,4.083859978,6.719475277,50,0.003838122,0.710782019,22.17539556
3252,-0.781831482,4.084084479,6.718466196,25,0.003846394,0.885881457,18.54967473
